ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
12-22;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - zasoby ludzkie;RPMP.09.01.00-12-049/10-03;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.01.00;;11,260,640.00;10,899,870.00;9,264,890.00;9,264,890.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-049/10-12;Tak;2010/11/23;2010/12/09
12-23;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - seminaria w zakresie zarz¹dzania i wdra¿ania;RPMP.09.01.00-12-050/10-02;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.01.00;;348,296.00;341,296.00;290,100.00;290,100.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-050/10-12;Tak;2010/11/23;2010/12/09
12-24;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - obs³uga logistyczna i informatyczna;RPMP.09.01.00-12-051/10-05;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.01.00;;3,795,260.00;3,794,990.00;3,225,741.00;3,225,741.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-051/10-12;Tak;2010/11/23;2010/12/09
12-25;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - podró¿e s³u¿bowe 9.1;RPMP.09.01.00-12-052/10-01;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.01.00;;66,220.00;65,000.00;55,250.00;55,250.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-052/10-12-K01;Tak;2010/10/12;2010/11/09
12-26;12;Projekt;Pomoc Techniczna MRPO - delegacje zagraniczne;RPMP.09.01.00-12-054/10-03;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.01.00;;146,336.00;144,610.00;122,918.00;122,918.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-054/10-12-K01;Tak;2010/12/20;2010/12/28
12-27;12;Projekt;"Dzia³alnoœæ Instytucji Poœrednicz¹cej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2010 roku - PT MRPO";RPMP.09.01.00-12-055/10-03;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.01.00;;6,442,894.00;6,273,979.00;5,332,882.00;5,332,882.00;Ma³opolskie Centrum Przedsiêbiorczoœci;6751378475;31-542;Kraków;Ma³opolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-055/10-12;Tak;2010/12/20;2010/12/28
12-28;12;Projekt;Dzia³alnoœæ Centrum Informacyjnego FEM - Priorytet 9 PT MRPO;RPMP.09.02.00-12-045/10-02;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.02.00;;265,000.00;265,000.00;225,250.00;225,250.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-045/10-12;Tak;2010/10/25;2010/11/09
12-29;12;Projekt;Promocja MRPO - Priorytet 9 PT MRPO;RPMP.09.02.00-12-048/10-04;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.02.00;;749,819.00;749,819.00;637,346.00;637,346.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-048/10-12;Tak;2010/10/25;2010/11/09
12-30;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - podró¿e s³u¿bowe 9.2.;RPMP.09.02.00-12-053/10-02;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.02.00;;14,800.00;14,000.00;11,900.00;11,900.00;Urz¹d Marsza³kowski Województwa Ma³opolskiego;6762083499;31-156;Kraków;Ma³opolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-053/10-12;Tak;2010/11/23;2010/12/09
12-31;12;Projekt;"Dzia³alnoœæ informacyjno - promocyjna Instytucji Poœrednicz¹cej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2010 roku - PT MRPO";RPMP.09.02.00-12-056/10-01;Regionalny Program Operacyjny Województwa Ma³opolskiego;RPMP.09.00.00;RPMP.09.02.00;;622,000.00;620,000.00;527,000.00;527,000.00;Ma³opolskie Centrum Przedsiêbiorczoœci;6751378475;31-542;Kraków;Ma³opolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-056/10-12;Tak;2010/09/21;2010/10/18
16-4;16;Projekt;Roczny Plan Dzia³añ Pomocy Technicznej RPO WO 2007-2013 na 2010 rok;RPOP.07.01.00-16-002/09-03;Regionalny Program Operacyjny Województwa Opolskiego;RPOP.07.00.00;RPOP.07.01.00;;4,483,688.42;4,483,688.42;3,811,135.16;3,811,135.16;Opolskie Centrum Rozwoju Gospodarki;7542898797;45-716;Opole;Opolskie;Powiat m. Opole;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorz¹dowa jednostka organizacyjna;00 Nie dotyczy;RPOP.07.01.00-16-002/09-08;Tak;2010/12/14;2010/12/17
20-5;20;Projekt;Wspieranie przedsiêbiorczoœci w województwie podlaskim poprzez udzielanie porêczeñ.;RPPD.01.03.00-20-001/09-01;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;50,000,000.00;50,000,000.00;50,000,000.00;50,000,000.00;Podlaski Fundusz Porêczeniowy Spó³ka z ograniczon¹ odpowiedzialnoœci¹;5421030923;15-073;Bia³ystok;Podlaskie;Powiat m. Bia³ystok;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - œrednie przedsiêbiorstwo;01 Obszar miejski;;;2010/09/20;2010/09/21
20-6;20;Projekt;Wsparcie sektora MŒP z terenu woj. podlaskiego poprzez udzielanie po¿yczek.;RPPD.01.03.00-20-002/09-01;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;10,000,000.00;10,000,000.00;10,000,000.00;10,000,000.00;Podlaska Fundacja Rozwoju Regionalnego;5421007427;15-073;Bia³ystok;Podlaskie;Powiat m. Bia³ystok;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;fundacja;01 Obszar miejski;;;2010/09/20;2010/09/21
20-7;20;Projekt;Podlaski Fundusz Przedsiêbiorczoœci.;RPPD.01.03.00-20-002/10-00;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;15,000,000.00;15,000,000.00;15,000,000.00;15,000,000.00;Fundacja Rozwoju Przedsiêbiorczoœci w Suwa³kach;8441005427;16-400;Suwa³ki;Podlaskie;Powiat m. Suwa³ki / Powiat suwalski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;fundacja;01 Obszar miejski;RPPD.01.03.00-20-002/10-01;Nie;2010/12/23;2010/12/23
20-8;20;Projekt;Fundusz Po¿yczkowy dla Mikro, Ma³ych i Œrednich Przedsiêbiorstw zwany dalej Pó³nocny Fundusz Po¿yczkowy;RPPD.01.03.00-20-003/09-01;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;15,000,000.00;14,975,452.00;14,975,452.00;14,975,452.00;"Agencja Rozwoju Regionalnego ""ARES"" S.A. w Suwa³kach ";8440005767;16-400;Suwa³ki;Podlaskie;Powiat m. Suwa³ki / Powiat suwalski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;01 Obszar miejski;;;2010/06/09;2010/06/09
20-9;20;Projekt;Pó³nocny Fundusz Po¿yczkowy II;RPPD.01.03.00-20-003/10-00;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;10,815,000.00;10,815,000.00;10,815,000.00;10,815,000.00;"Agencja Rozwoju Regionalnego ""ARES"" S.A. w Suwa³kach";8440005767;16-400;Suwa³ki;Podlaskie;Powiat m. Suwa³ki / Powiat suwalski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;01 Obszar miejski;RPPD.01.03.00-20-003/10-01;Nie;2010/12/22;2010/12/22
20-10;20;Projekt;"Wyodrêbnienie funduszu po¿yczkowego ""Sami Swoi"" dla przedsiêbiorców z woj. podlaskiego poprzez jego dokapitalizowanie.";RPPD.01.03.00-20-004/09-00;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;12,930,500.00;12,500,000.00;10,000,000.00;10,000,000.00;Fundacja na rzecz Rozwoju Polskiego Rolnictwa;1130013295;01-682;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;fundacja;01 Obszar miejski;RPPD.01.03.00-20-004/09-01;Nie;2010/03/10;2010/03/11
20-11;20;Projekt;Pó³nocny Fundusz Porêczeniowy.;RPPD.01.03.00-20-004/10-00;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;15,750,000.00;15,750,000.00;15,750,000.00;15,750,000.00;"Agencja Rozwoju Regionalnego ""ARES"" S.A. w Suwa³kach";8440005767;16-400;Suwa³ki;Podlaskie;Powiat m. Suwa³ki / Powiat suwalski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - du¿e przedsiêbiorstwo;01 Obszar miejski;RPPD.01.03.00-20-004/10-01;Nie;2010/12/21;2010/12/22
18-5;18;Projekt;Dokapitalizowanie Funduszu Porêczeniowego w £añcucie;RPPK.01.01.00-18-001/10-02;Regionalny Program Operacyjny Województwa Podkarpackiego;RPPK.01.00.00;RPPK.01.01.00;;11,193,865.92;11,000,000.00;10,000,000.00;8,500,000.00;Porêczenia kredytowe spó³ka z ograniczona odpowiedizalnoœci¹;1181783560;00-814;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gêstoœci zaludnienia);;;2010/12/14;2010/12/15
18-6;18;Projekt;Wsparcie przedsiêbiorstw przez dokapitalizowanie Podkarpackiego Funduszu Porêczeñ Kredytowych ;RPPK.01.01.00-18-008/10-04;Regionalny Program Operacyjny Województwa Podkarpackiego;RPPK.01.00.00;RPPK.01.01.00;;10,000,463.41;10,000,000.00;10,000,000.00;8,500,000.00;Podkarpacki Fundusz Porêczeñ Kredytowych Spó³ka z ograniczon¹ odpowiedzialnoœci¹;8133370390;35-045;Rzeszów;Podkarpackie;Powiat m. Rzeszów;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka z ograniczon¹ odpowiedzialnoœci¹ - du¿e przedsiêbiorstwo;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gêstoœci zaludnienia);;;2010/11/18;2011/05/13
22-9;22;Projekt;"Wsparcie kapita³owe Funduszu Po¿yczkowego ""S³upia"" dzia³aj¹cego przy S³upskim Stowarzyszeniu Innowacji Gospodarczych i Przedsiebiorczoœci""";RPPM.01.04.00-00-001/09-02;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.04.00;;11,160,000.00;11,160,000.00;8,370,000.00;8,370,000.00;S³upskie Stowarzyszenie Innowacji Gospodarczych i Przedsiêbiorczoœci;8391013458;76-200;S³upsk;Pomorskie;Powiat cz³uchowski / Powiat s³upski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;stowarzyszenie;01 Obszar miejski;;;2010/04/07;2010/04/07
22-10;22;Projekt;"""Wsparcie kapita³owe Funduszu Porêczeñ Kredytowych u³atwiaj¹cego dostêp do finansowania zewnêtrznego dla pomorskich mikro, ma³ych i œrednich przedsiebiorstw""";RPPM.01.04.00-00-006/09-02;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.04.00;;5,000,000.00;5,000,000.00;3,750,000.00;3,750,000.00;Regionalne Towarzystwo Inwestycyjne Spó³ka Akcyjna;5791004734;82-440;Dzierzgoñ;Pomorskie;Powiat sztumski;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;spó³ka akcyjna - mikro przedsiêbiorstwo;01 Obszar miejski;;;2010/04/12;2010/04/12
22-11;22;Projekt;Centrum Zaawansowanych Technologii POMORZE;RPPM.01.05.01-00-011/08-03;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.01;23,888,539.99;23,888,539.99;17,916,404.98;17,916,404.98;Politechnika Gdañska;5840203593;80-952;Gdañsk;;;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);uczelnia wy¿sza;01 Obszar miejski;RPPM.01.05.01-00-011/08-05;Nie;2010/10/12;2010/10/12
22-12;22;Projekt;Rozwój Ba³tyckiego Klastra Energetycznego poprzez opracowanie strategii i promocjê na terenie województwa pomorskiego;RPPM.01.05.02-00-003/08-03;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;150,120.75;138,990.30;104,242.73;104,242.73;INSTYTUT MASZYN PRZEP£YWOWYCH IM. ROBERTA SZEWALSKIEGO POLSKIEJ AKADEMII NAUK;5840357882;80-231;Gdañsk;Pomorskie;Powiat m. Gdañsk;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);jednostka naukowa;01 Obszar miejski;RPPM.01.05.02-00-003/08-02-K04;Tak;2010/05/05;2010/05/05
22-13;22;Projekt;Koordynacja i rozwój klastra BioEcoChem jako narzêdzia wsparcia przedsiêbiorczoœci i innowacyjnoœci w obszarze biotechnologii, chemii, ochrony œrodowiska i bran¿ pokrewnych w Województwie pomorskim.;RPPM.01.05.02-00-008/10-00;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;391,497.60;352,980.00;264,735.00;264,735.00;BioBaltica Sp. z o.o.;9571003404;80-172;Gdañsk;Pomorskie;Powiat m. Gdañsk;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;;;2010/11/30;2010/11/30
22-14;22;Projekt;Koordynacja dzia³ania klastra BioFarmKo jako narzedzia wsparcia przedsiebiorczosci i innowacyjnosci w obszarze biotechnologii, farmacji i kosmetyków w Województwie Pomorskim.;RPPM.01.05.02-00-009/08-02;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;163,798.00;146,000.00;109,500.00;109,500.00;BioBaltica Sp. z o.o.;9571003404;80-172;Gdañsk;Pomorskie;Powiat m. Gdañsk;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;01 Obszar miejski;RPPM.01.05.02-00-009/08-01;Nie;2010/03/29;2010/03/29
22-15;22;Projekt;Budowa partnerstwa i opracowanie strategii klastra bran¿y ICT/ETI;RPPM.01.05.02-00-010/08-03;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;149,900.00;149,900.00;112,425.00;112,425.00;Politechnika Gdañska;5840203593;80-952;Gdañsk;;;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);uczelnia wy¿sza;01 Obszar miejski;RPPM.01.05.02-00-010/08-02;Tak;2010/05/11;2010/05/11
22-16;22;Projekt;System Promocji i Informacji Gospodarczej Województwa Pomorskiego;RPPM.01.06.01-00-003/08-03;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.01;10,903,740.39;10,903,740.39;8,177,785.26;8,177,785.26;Agencja Rozwoju Pomorza S.A.;5830002002;80-387;Gdañsk;Pomorskie;Powiat m. Gdañsk;09 Inne dzia³ania maj¹ce na celu pobudzanie badañ, innowacji i przedsiêbiorczoœci w MŒP;spó³ka akcyjna - œrednie przedsiêbiorstwo;01 Obszar miejski;RPPM.01.06.01-00-003/08-07;Nie;2010/08/13;2010/08/16
22-17;22;Projekt;Pomorze - EXPO 2010;RPPM.01.06.01-00-005/09-01;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.01;967,058.88;918,670.56;689,002.92;689,002.92;Urz¹d Marsza³kowski Województwa Pomorskiego;5832569948;80-810;Gdañsk;Pomorskie;Powiat m. Gdañsk;09 Inne dzia³ania maj¹ce na celu pobudzanie badañ, innowacji i przedsiêbiorczoœci w MŒP;wojewódzka samorz¹dowa jednostka organizacyjna;01 Obszar miejski;;;2010/11/16;2011/01/21
22-18;22;Projekt;Utworzenie Funduszu Powierniczego JESSICA w województwie pomorskim;RPPM.03.03.00-00-001/10-00;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.03.00.00;RPPM.03.03.00;;236,313,514.53;236,313,514.53;236,313,514.53;204,529,900.05;Europejski Bank Inwestycyjny;0;L-2950;Luksemburg;;;03 Transfer technologii i udoskonalanie sieci wspó³pracy miêdzy MŒP, miêdzy MŒP a innymi przedsiêbiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, w³adzami regionalnymi, oœrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);bez szczególnej formy prawnej;01 Obszar miejski;RPPM.03.03.00-00-001/10-01;Nie;2010/07/12;2010/07/13
22-19;22;Projekt;Wsparcie procesu zarz¹dzania i wdra¿ania RPO WP w 2010 roku;RPPM.10.01.00-00-004/09-03;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.10.00.00;RPPM.10.01.00;;19,438,900.00;19,438,900.00;14,579,175.00;14,579,175.00;Samorz¹d Województwa Pomorskiego;5832569948;80-810;Gdañsk;Pomorskie;Powiat m. Gdañsk;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;RPPM.10.01.00-00-004/09-10;Nie;2010/11/19;2010/11/23
22-20;22;Projekt;Wsparcie procesu zarz¹dzania i wdra¿ania RPO WP w 2011 roku.;RPPM.10.01.00-22-005/10-00;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.10.00.00;RPPM.10.01.00;;19,348,000.00;19,348,000.00;14,511,000.00;14,511,000.00;Samorz¹d Województwa Pomorskiego;5832569948;80-810;Gdañsk;Pomorskie;Powiat m. Gdañsk;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;;;2010/12/29;2010/12/30
22-21;22;Projekt;Informacja i komunikacja w 2010 roku;RPPM.10.02.00-00-003/09-01;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.10.00.00;RPPM.10.02.00;;3,246,000.00;3,246,000.00;2,434,500.00;2,434,500.00;Samorz¹d Województwa Pomorskiego;5832569948;80-810;Gdañsk;Pomorskie;Powiat m. Gdañsk;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;;;2010/12/29;2011/02/01
22-22;22;Projekt;Informacja i komunikacja w 2011 roku;RPPM.10.02.00-22-004/10-00;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.10.00.00;RPPM.10.02.00;;3,320,000.00;3,320,000.00;2,490,000.00;2,490,000.00;Samorz¹d Województwa Pomorskiego;5832569948;80-810;Gdañsk;Pomorskie;Powiat m. Gdañsk;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;RPPM.10.02.00-22-004/10-01;Nie;2010/12/29;2010/12/30
22-23;22;Projekt;Wsparcie procesu przygotowania i wdra¿ania projektów w 2010 roku;RPPM.10.03.00-00-004/09-02;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.10.00.00;RPPM.10.03.00;;115,100.00;115,100.00;86,325.00;86,325.00;Samorz¹d Województwa Pomorskiego;5832569948;80-810;Gdañsk;Pomorskie;Powiat m. Gdañsk;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;RPPM.10.03.00-00-004/09-11;Nie;2010/11/19;2010/11/23
22-24;22;Projekt;Wsparcie procesu przygotowania i wdra¿ania projektów w 2011 roku;RPPM.10.03.00-22-005/10-00;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.10.00.00;RPPM.10.03.00;;132,000.00;132,000.00;99,000.00;99,000.00;Samorz¹d Województwa Pomorskiego;5832569948;80-810;Gdañsk;Pomorskie;Powiat m. Gdañsk;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wspólnota samorz¹dowa - województwo;00 Nie dotyczy;RPPM.10.03.00-22-005/10-03;Nie;2010/12/29;2010/12/30
24-5;24;Projekt;Dofinansowanie Lokalnego Funduszu Po¿yczkowego przy ARL S.A. w celu wsparcia mikro i ma³ych przedsiêbiorstw z terenie woj. œl¹skiego;RPSL.01.01.01-00-008/09-02;Regionalny Program Operacyjny Województwa Œl¹skiego;RPSL.01.00.00;RPSL.01.01.00;RPSL.01.01.01;2,427,960.00;2,381,000.00;2,000,040.00;2,000,040.00;Agencja Rozwoju Lokalnego S.A.;6442312490;41-200;Sosnowiec;Œl¹skie;Powiat m. Sosnowiec;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;fundusz - du¿e przedsiêbiorstwo;01 Obszar miejski;;;2010/12/01;2010/12/02
24-6;24;Projekt;Fundusz Po¿yczkowy w Czêstochowie prowadzony przez Agencjê Rozwoju Regionalnego w Czêstochowie S.A. dla przedsiêbiorców z województwa œl¹skiego;RPSL.01.01.01-00-009/09-01;Regionalny Program Operacyjny Województwa Œl¹skiego;RPSL.01.00.00;RPSL.01.01.00;RPSL.01.01.01;5,000,000.00;5,000,000.00;3,990,000.00;3,990,000.00;Agencja Rozwoju Regionalnego w Czêstochowie S.A.;5730108310;42-217;Czêstochowa;Œl¹skie;Powiat m. Czêstochowa;05 Us³ugi w zakresie zaawansowanego wsparcia dla przedsiêbiorstw i grup przedsiêbiorstw;fundusz - du¿e przedsiêbiorstwo;01 Obszar miejski;;;2010/11/30;2010/12/01
